hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Nantucket Cottage Hospital,2026-03-27,3.0.0,Nantucket Cottage Hospital,57 Prospect St Nantucket MA 02554-2799,2044,1447214622,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Cta Chest (Noncor) W&W/O Contrast","PX-35000033","CDM","71275","CPT","0352","RC","","","","both","","","4259.00","3194.25","MGB HEALTH PLAN [150001]","HB NCH MEDICARE","226.40","","APC Price ($226.40). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","225.09","225.09","225.09","1 through 10","226.4","4054.57","other","OPPS APC"
"Cta Chest (Noncor) W&W/O Contrast","PX-35000033","CDM","71275","CPT","0352","RC","","","","both","","","4259.00","3194.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","3304.98","77.6","","3269.84","3269.84","3269.84","1 through 10","226.4","4054.57","percent of total billed charges",""
"Cta Chest (Noncor) W&W/O Contrast","PX-35000033","CDM","71275","CPT","0352","RC","","","","both","","","4259.00","3194.25","UNITED HEALTHCARE [1016]","HB NCH MEDICARE","226.40","","APC Price ($226.40). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","222.30","222.30","222.30","1 through 10","226.4","4054.57","other","OPPS APC"
"Cta Chest (Noncor) W&W/O Contrast","PX-35000033","CDM","71275","CPT","0352","RC","","","","both","","","4259.00","3194.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","4025.18","94.51","","3813.16","3813.16","3813.16","1 through 10","226.4","4054.57","percent of total billed charges",""
"Cta Chest (Noncor) W&W/O Contrast","PX-35000033","CDM","71275","CPT","0352","RC","","","","outpatient","","","4259.00","3194.25","BLUE CROSS BLUE SHIELD [110001]","HB NCH BLUE CROSS HMO","2995.87","","Case rate ($2,995.87). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 100%, 50 procedures at 0%.","1437.96","1437.96","1437.96","1 through 10","2995.87","2995.87","other","Multiple Imaging"
"Cta Chest (Noncor) W&W/O Contrast","PX-35000033","CDM","71275","CPT","0352","RC","","","","outpatient","","","4259.00","3194.25","BLUE CROSS BLUE SHIELD [110001]","HB NCH BLUE CROSS PPO","2995.87","","Case rate ($2,995.87). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 100%, 50 procedures at 0%.","2875.91","2875.91","2875.91","1 through 10","2995.87","2995.87","other","Multiple Imaging"
"Cta Head W&W/O Contrast","PX-35000027","CDM","70496","CPT","0351","RC","","","","both","","","5935.00","4451.25","MEDICARE [2001]","HB NCH MEDICARE","226.40","","APC Price ($226.40). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","553.41","553.41","553.41","1 through 10","226.4","5650.12","other","OPPS APC"
"Cta Head W&W/O Contrast","PX-35000027","CDM","70496","CPT","0351","RC","","","","both","","","5935.00","4451.25","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","4605.56","77.6","","4556.94","4556.94","4556.94","1 through 10","226.4","5650.12","percent of total billed charges",""
"Cta Head W&W/O Contrast","PX-35000027","CDM","70496","CPT","0351","RC","","","","both","","","5935.00","4451.25","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","5609.17","94.51","","5314.14","5314.14","5314.14","1 through 10","226.4","5650.12","percent of total billed charges",""
"Cta Head W&W/O Contrast","PX-35000027","CDM","70496","CPT","0351","RC","","","","outpatient","","","5935.00","4451.25","BLUE CROSS BLUE SHIELD [110001]","HB NCH BLUE CROSS HMO","2995.87","","Case rate ($2,995.87). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 100%, 50 procedures at 0%.","1437.96","1437.96","1497.94","1 through 10","2995.87","2995.87","other","Multiple Imaging"
"Cta Head W&W/O Contrast","PX-35000027","CDM","70496","CPT","0351","RC","","","","outpatient","","","5935.00","4451.25","BLUE CROSS BLUE SHIELD [110001]","HB NCH BLUE CROSS PPO","2995.87","","Case rate ($2,995.87). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 100%, 50 procedures at 0%.","1497.94","1497.94","1497.94","1 through 10","2995.87","2995.87","other","Multiple Imaging"
"Cta Neck W&W/O Contrast","PX-35000028","CDM","70498","CPT","0351","RC","","","","both","","","5968.00","4476.00","MEDICARE [2001]","HB NCH MEDICARE","226.40","","APC Price ($226.40). The procedure can be bundled into a composite APC if other services qualifying for that composite APC are present. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.5). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","226.42","226.42","226.42","1 through 10","226.4","5681.54","other","OPPS APC"
"Cta Neck W&W/O Contrast","PX-35000028","CDM","70498","CPT","0351","RC","","","","both","","","5968.00","4476.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","4631.17","77.6","","4582.38","4582.38","4582.38","1 through 10","226.4","5681.54","percent of total billed charges",""
"Cta Neck W&W/O Contrast","PX-35000028","CDM","70498","CPT","0351","RC","","","","both","","","5968.00","4476.00","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","5640.36","94.51","","5343.80","5343.80","5343.80","1 through 10","226.4","5681.54","percent of total billed charges",""
"Cta Neck W&W/O Contrast","PX-35000028","CDM","70498","CPT","0351","RC","","","","outpatient","","","5968.00","4476.00","BLUE CROSS BLUE SHIELD [110001]","HB NCH BLUE CROSS HMO","2995.87","","Case rate ($2,995.87). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 100%, 50 procedures at 0%.","2875.91","2875.91","2995.87","1 through 10","2995.87","2995.87","other","Multiple Imaging"
"Cta Neck W&W/O Contrast","PX-35000028","CDM","70498","CPT","0351","RC","","","","outpatient","","","5968.00","4476.00","BLUE CROSS BLUE SHIELD [110001]","HB NCH BLUE CROSS PPO","2995.87","","Case rate ($2,995.87). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 100%, 50 procedures at 0%.","2995.87","2875.91","2995.87","1 through 10","2995.87","2995.87","other","Multiple Imaging"
"Cult Type Amp Prb Cult/Isol Ea","PX-30001172","CDM","87150","CPT","0306","RC","","","","both","","","317.00","237.75","AETNA [1001]","HB NCH AETNA","277.06","87.4","","260.10","260.10","260.10","1 through 10","35.09","301.78","percent of total billed charges",""
"Cult Type Amp Prb Cult/Isol Ea","PX-30001172","CDM","87150","CPT","0306","RC","","","","both","","","317.00","237.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","294.33","92.85","","291.22","291.22","291.22","1 through 10","35.09","301.78","percent of total billed charges",""
"Cult Type Amp Prb Cult/Isol Ea","PX-30001172","CDM","87150","CPT","0306","RC","","","","both","","","317.00","237.75","HARVARD PILGRIM ALTERNATE [120002]","HB NCH HPHC HMO / POS / PPO","294.33","92.85","","291.22","291.22","291.22","1 through 10","35.09","301.78","percent of total billed charges",""
"Cult Type Amp Prb Cult/Isol Ea","PX-30001172","CDM","87150","CPT","0306","RC","","","","both","","","317.00","237.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","245.99","77.6","","243.27","243.27","243.27","1 through 10","35.09","301.78","percent of total billed charges",""
"Cult Type Amp Prb Cult/Isol Ea","PX-30001172","CDM","87150","CPT","0306","RC","","","","both","","","317.00","237.75","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","299.60","94.51","","283.69","283.69","283.69","1 through 10","35.09","301.78","percent of total billed charges",""
"Culture Aerobic ID","PX-30001150","CDM","87077","CPT","0306","RC","","","","both","","","68.00","51.00","AETNA [1001]","HB NCH AETNA","59.43","87.4","","56.10","56.10","56.10","16","8.08","64.74","percent of total billed charges",""
"Culture Aerobic ID","PX-30001150","CDM","87077","CPT","0306","RC","","","","both","","","68.00","51.00","CIGNA [1006]","HB NCH CIGNA HMO / PPO","64.74","95.2","","61.97","61.97","61.98","1 through 10","8.08","64.74","percent of total billed charges",""
"Culture Aerobic ID","PX-30001150","CDM","87077","CPT","0306","RC","","","","both","","","68.00","51.00","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","63.14","92.85","","62.81","60.39","125.62","15","8.08","64.74","percent of total billed charges",""
"Culture Aerobic ID","PX-30001150","CDM","87077","CPT","0306","RC","","","","both","","","68.00","51.00","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","52.77","77.6","","52.47","50.95","52.47","12","8.08","64.74","percent of total billed charges",""
"Culture Aerobic ID","PX-30001150","CDM","87077","CPT","0306","RC","","","","both","","","68.00","51.00","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","64.27","94.51","","61.19","61.19","61.19","15","8.08","64.74","percent of total billed charges",""
"Culture Bacterial Other Source","PX-30001144","CDM","87070","CPT","0306","RC","","","","both","","","109.00","81.75","AETNA [1001]","HB NCH AETNA","95.27","87.4","","89.25","89.25","89.25","24","8.62","103.77","percent of total billed charges",""
"Culture Bacterial Other Source","PX-30001144","CDM","87070","CPT","0306","RC","","","","both","","","109.00","81.75","CIGNA [1006]","HB NCH CIGNA HMO / PPO","103.77","95.2","","98.60","98.59","98.60","15","8.62","103.77","percent of total billed charges",""
"Culture Bacterial Other Source","PX-30001144","CDM","87070","CPT","0306","RC","","","","both","","","109.00","81.75","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","101.21","92.85","","99.93","99.93","99.93","22","8.62","103.77","percent of total billed charges",""
"Culture Bacterial Other Source","PX-30001144","CDM","87070","CPT","0306","RC","","","","both","","","109.00","81.75","HARVARD PILGRIM ALTERNATE [120002]","HB NCH HPHC HMO / POS / PPO","101.21","92.85","","99.93","99.93","99.93","1 through 10","8.62","103.77","percent of total billed charges",""
"Culture Bacterial Other Source","PX-30001144","CDM","87070","CPT","0306","RC","","","","both","","","109.00","81.75","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","84.58","77.6","","83.48","81.06","250.44","19","8.62","103.77","percent of total billed charges",""
"Culture Bacterial Other Source","PX-30001144","CDM","87070","CPT","0306","RC","","","","both","","","109.00","81.75","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","103.02","94.51","","97.35","97.35","97.35","40","8.62","103.77","percent of total billed charges",""
"Culture Blood Aerobic","PX-30001140","CDM","87040","CPT","0306","RC","","","","both","","","130.00","97.50","AETNA [1001]","HB NCH AETNA","113.62","87.4","","107.10","107.10","107.10","1 through 10","10.32","123.76","percent of total billed charges",""
"Culture Blood Aerobic","PX-30001140","CDM","87040","CPT","0306","RC","","","","both","","","130.00","97.50","HARVARD PILGRIM [120001]","HB NCH HPHC HMO / POS / PPO","120.71","92.85","","239.83","239.83","239.83","1 through 10","10.32","123.76","percent of total billed charges",""
"Culture Blood Aerobic","PX-30001140","CDM","87040","CPT","0306","RC","","","","both","","","130.00","97.50","MGB HEALTH PLAN [150001]","HB NCH MGBHP COMMERCIAL HMO","100.88","77.6","","186.26","97.27","186.26","1 through 10","10.32","123.76","percent of total billed charges",""
"Culture Blood Aerobic","PX-30001140","CDM","87040","CPT","0306","RC","","","","both","","","130.00","97.50","UNITED HEALTHCARE [1016]","HB NCH UNITED HMO / PPO / INDEMNITY","122.86","94.51","","116.82","116.82","116.82","1 through 10","10.32","123.76","percent of total billed charges",""
