hospital_name,last_updated_on,version,location_name,hospital_address,license_number|NH,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Wentworth Douglass Hospital,2026-03-27,3.0.0,Wentworth Douglass Hospital,789 Central Ave Dover NH 03820,00010,1033118104,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","442.00","11.63","","400.94","400.94","400.94","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","1661.58","43.72","","1543.33","1543.33","1671.61","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","2763.72","72.72","","3700.21","2382.07","6427.18","53","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","2763.72","72.72","","12685.80","12685.80","12685.80","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","2390.51","62.9","","3408.87","2784.05","9859.40","46","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 28MM 0DEG SIZE D TRIDENT POLYETHYLENE","SUP-ITM-10016790","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","2941.59","77.4","","5214.50","5214.50","16415.28","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","both","","","3800.50","2280.30","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","3537.05","3537.05","3537.05","1 through 10","442","3230.43","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","both","","","3800.50","2280.30","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","2162.48","56.9","","2911.53","1863.86","5209.05","65","442","3230.43","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","both","","","3800.50","2280.30","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","442.00","11.63","","400.94","400.94","400.94","1 through 10","442","3230.43","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","both","","","3800.50","2280.30","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","2941.59","77.4","","5214.50","5214.50","16415.28","1 through 10","442","3230.43","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","442.00","11.63","","400.94","400.94","400.94","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","1661.58","43.72","","1543.33","1543.33","1671.61","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","2763.72","72.72","","3700.21","2382.07","6427.18","53","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","2763.72","72.72","","12685.80","12685.80","12685.80","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","2390.51","62.9","","3408.87","2784.05","9859.40","46","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 32MM 10DEG TRIDENT POLYETHYLENE SIZE D","SUP-ITM-10016632","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","3800.50","2280.30","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","2941.59","77.4","","5214.50","5214.50","16415.28","1 through 10","442","2941.59","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","both","","","5293.06","3175.84","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","3537.05","3537.05","3537.05","1 through 10","615.58","4499.1","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","both","","","5293.06","3175.84","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","3011.75","56.9","","2911.53","1863.86","5209.05","65","615.58","4499.1","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","both","","","5293.06","3175.84","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","615.58","11.63","","400.94","400.94","400.94","1 through 10","615.58","4499.1","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","both","","","5293.06","3175.84","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","4096.83","77.4","","5214.50","5214.50","16415.28","1 through 10","615.58","4499.1","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5293.06","3175.84","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","615.58","11.63","","400.94","400.94","400.94","1 through 10","615.58","4096.83","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5293.06","3175.84","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","2314.13","43.72","","1543.33","1543.33","1671.61","1 through 10","615.58","4096.83","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5293.06","3175.84","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","3849.11","72.72","","3700.21","2382.07","6427.18","53","615.58","4096.83","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5293.06","3175.84","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","3849.11","72.72","","12685.80","12685.80","12685.80","1 through 10","615.58","4096.83","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5293.06","3175.84","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","3329.33","62.9","","3408.87","2784.05","9859.40","46","615.58","4096.83","percent of total billed charges",""
"ACETABULAR INSERT 32X46 48MM 10DEG LINER SHELL ECCENTRIC POLYETHYLENE","SUP-ITM-10016847","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5293.06","3175.84","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","4096.83","77.4","","5214.50","5214.50","16415.28","1 through 10","615.58","4096.83","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","3537.05","3537.05","3537.05","1 through 10","586.65","4287.66","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","2870.21","56.9","","2911.53","1863.86","5209.05","65","586.65","4287.66","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","586.65","11.63","","400.94","400.94","400.94","1 through 10","586.65","4287.66","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","3904.29","77.4","","5214.50","5214.50","16415.28","1 through 10","586.65","4287.66","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","586.65","11.63","","400.94","400.94","400.94","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","2205.37","43.72","","1543.33","1543.33","1671.61","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","3668.21","72.72","","3700.21","2382.07","6427.18","53","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","3668.21","72.72","","12685.80","12685.80","12685.80","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","3172.86","62.9","","3408.87","2784.05","9859.40","46","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X47MM BI-MENTUM PFRK POLYETHYLENE","SUP-ITM-10282664","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","3904.29","77.4","","5214.50","5214.50","16415.28","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","3537.05","3537.05","3537.05","1 through 10","586.65","4287.66","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","CIGNA [1006]","HB WDH CIGNA HMO / PPO / INDEM","2870.21","56.9","","2911.53","1863.86","5209.05","65","586.65","4287.66","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","586.65","11.63","","400.94","400.94","400.94","1 through 10","586.65","4287.66","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","both","","","5044.30","3026.58","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","3904.29","77.4","","5214.50","5214.50","16415.28","1 through 10","586.65","4287.66","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","GENERIC COMMERCIAL [1009]","HB WDH NH HEALTHY FAMILIES + WELLSENSE","586.65","11.63","","400.94","400.94","400.94","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","HARVARD PILGRIM [120001]","HB WDH HPHC EXCHANGE","2205.37","43.72","","1543.33","1543.33","1671.61","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","HARVARD PILGRIM [120001]","HB WDH HPHC HMO POS PPO","3668.21","72.72","","3700.21","2382.07","6427.18","53","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","HARVARD PILGRIM ALTERNATE [120002]","HB WDH HPHC HMO POS PPO","3668.21","72.72","","12685.80","12685.80","12685.80","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","MGB HEALTH PLAN [150001]","HB WDH MGBHP PPO","3172.86","62.9","","3408.87","2784.05","9859.40","46","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 28X49MM BI MENTUM ALTRX","SUP-ITM-10307545","CDM","C1776","HCPCS","0278","RC","","","","outpatient","","","5044.30","3026.58","UNITED HEALTHCARE [1016]","HB WDH UNITED HMO / PPO / INDEM","3904.29","77.4","","5214.50","5214.50","16415.28","1 through 10","586.65","3904.29","percent of total billed charges",""
"ACETABULAR LINER 32X56MM NEUTRAL PINNACLE ALTRX POLYETHYLENE","SUP-ITM-10042881","CDM","C1776","HCPCS","0278","RC","","","","both","","","2411.59","1446.95","BLUE CROSS BLUE SHIELD [110001]","HB WDH ANTHEM FEDERAL","","","Case rate ($0).","3537.05","3537.05","3537.05","1 through 10","280.47","2049.85","other","OPPS APC standard_charge|negotiated_dollar calculated as 0;"
