hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
McLean Hospital,2026-03-27,3.0.0,McLean Hospital,115 Mill St Belmont MA 02478-1064,2920,1538185475,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Psych Therapy Family W/Pt","PX-90000025","CDM","90847","CPT","0916","RC","","","","outpatient","","","279.00","209.25","AETNA [1001]","HB MCL AETNA","154.29","55.3","","618.00","618.00","682.00","33","149.85","355.67","percent of total billed charges",""
"Psych Therapy Family W/Pt","PX-90000025","CDM","90847","CPT","0916","RC","","","","outpatient","","","279.00","209.25","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","149.85","53.71","","186.50","186.50","186.50","1 through 10","149.85","355.67","percent of total billed charges",""
"Psych Therapy Family W/Pt","PX-90000025","CDM","90847","CPT","0916","RC","","","","outpatient","","","279.00","209.25","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87).","106.29","80.22","186.99","1 through 10","149.85","355.67","other","OPPS APC"
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","both","","","359.00","269.25","AETNA [1001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","197.14","193.23","500.05","13","258.48","258.48","other","OPPS APC"
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","both","","","359.00","269.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","187.76","111.37","189.45","17","258.48","258.48","other","OPPS APC"
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","both","","","359.00","269.25","MEDICARE [2001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","190.81","190.81","1229.67","72","258.48","258.48","other","OPPS APC"
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","both","","","359.00","269.25","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","150.96","113.23","150.96","55","258.48","258.48","other","OPPS APC"
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","outpatient","","","359.00","269.25","AETNA [1001]","HB MCL AETNA","198.53","55.3","","503.82","503.82","503.82","52","192.82","518.86","percent of total billed charges",""
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","outpatient","","","359.00","269.25","AETNA [1001]","HB MCL AETNA STUDENT HEALTH","198.53","55.3","","503.82","503.82","503.82","1 through 10","192.82","518.86","percent of total billed charges",""
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","outpatient","","","359.00","269.25","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","192.82","53.71","","203.56","186.90","887.00","1 through 10","192.82","518.86","percent of total billed charges",""
"Psychiatric Diagnostic Evaluation","PX-90000048","CDM","90791","CPT","0914","RC","","","","outpatient","","","359.00","269.25","TUFTS HEALTH PLAN [170001]","HB MCL TUFTS MEDICARE REPLACEMENT","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87).","113.18","27.84","186.99","18","192.82","518.86","other","OPPS APC"
"Psychological Tst Eval Svc Phys/Qhp Ea Addl Hour","PX-90000136","CDM","96131","CPT","0918","RC","","","","outpatient","","","425.00","318.75","AETNA [1001]","HB MCL AETNA","235.03","55.3","","308.42","308.42","308.43","24","228.27","344","percent of total billed charges",""
"Psychological Tst Eval Svc Phys/Qhp Ea Addl Hour","PX-96000031","CDM","96131","CPT","0961","RC","","","","outpatient","","","131.00","98.25","AETNA [1001]","HB MCL AETNA","72.44","55.3","","308.42","308.42","308.43","24","70.36","344","percent of total billed charges",""
"Psychological Tst Eval Svc Phys/Qhp First Hour","PX-90000135","CDM","96130","CPT","0918","RC","","","","both","","","559.00","419.25","MEDICARE [2001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","485.18","485.18","485.18","1 through 10","402.48","402.48","other","OPPS APC"
"Psychological Tst Eval Svc Phys/Qhp First Hour","PX-90000135","CDM","96130","CPT","0918","RC","","","","both","","","559.00","419.25","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","112.94","112.94","112.94","1 through 10","402.48","402.48","other","OPPS APC"
"Psychological Tst Eval Svc Phys/Qhp First Hour","PX-90000135","CDM","96130","CPT","0918","RC","","","","outpatient","","","559.00","419.25","AETNA [1001]","HB MCL AETNA","309.13","55.3","","404.98","404.98","404.98","1 through 10","300.24","424.84","percent of total billed charges",""
"Psychological Tst Eval Svc Phys/Qhp First Hour","PX-96000030","CDM","96130","CPT","0961","RC","","","","both","","","172.00","129.00","MEDICARE [2001]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","485.18","485.18","485.18","1 through 10","123.84","123.84","other","OPPS APC"
"Psychological Tst Eval Svc Phys/Qhp First Hour","PX-96000030","CDM","96130","CPT","0961","RC","","","","both","","","172.00","129.00","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","","","All partial hospitalization services for a date will be collectively paid at a per diem based on the quantity and type of primary partial hospitalization services performed. Intensive outpatient program: quantity between 1 and 3, Per diem ($319.65), quantity 4 or more, Per diem ($485.13). Intensive outpatient program - community mental health center: quantity between 1 and 3, Per diem ($132.09), quantity 4 or more, Per diem ($199.87). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.907). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","112.94","112.94","112.94","1 through 10","123.84","123.84","other","OPPS APC"
"Psychological Tst Eval Svc Phys/Qhp First Hour","PX-96000030","CDM","96130","CPT","0961","RC","","","","outpatient","","","172.00","129.00","AETNA [1001]","HB MCL AETNA","95.12","55.3","","404.98","404.98","404.98","1 through 10","92.38","365.59","percent of total billed charges",""
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","AETNA [1001]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","13497.31","391.30","15499.43","1 through 10","1096.3","1096.3","other","Inpatient Psych"
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","COMMONWEALTH CARE ALLIANCE [1007]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","291.28","82.14","12882.86","107","1096.3","1096.3","other","Inpatient Psych"
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","ELDER SERVICES [1037]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","984.26","291.48","41160.00","1 through 10","1096.3","1096.3","other","Inpatient Psych"
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","GENERIC MEDICARE REPLACEMENT [1010]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","1060.33","167.64","28051.91","1 through 10","1096.3","1096.3","other","Inpatient Psych"
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","HUMANA [1012]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","492.82","153.65","50488.65","1 through 10","1096.3","1096.3","other","Inpatient Psych"
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","MEDICARE [2001]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","6747.45","46.25","81378.22","57","1096.3","1096.3","other","Inpatient Psych"
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","MEDICARE ALTERNATE [2002]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","211.08","85.41","1545.39","164","1096.3","1096.3","other","Inpatient Psych"
"Psychoses","885","MS-DRG","","","","","","","","inpatient","","","32844.00","24633.00","TUFTS HEALTH PUBLIC PLANS [1013]","HB MCL MEDICARE","1096.30","","Case rate ($1,096.30) multiplied by an age adjustment factor and a comorbidity factor, if any. Adds a variable per diem by day. The outlier threshold is defined as $48,327.62 plus the variable per diem by day. If the cost, as defined by total billed amount less exclusions * a cost-to-charge ratio of 0.453, exceeds the outlier threshold, then the stay qualifies for an outlier and adds a reimbursement of the excess amount adjusted by a variable per diem by day. Age adjustment factors: Ages 0-44: 1, 45-54: 1.02, 55-59: 1.05, 60-64: 1.06, 65-69: 1.09, 70-79: 1.11, 80-999: 1.13. Comorbidity adjustment factors: Developmental Disabilities: 1.04; Tracheotomy: 1.09; Renal Failure, Acute: 1.06; Renal Failure, Chronic: 1.08; Oncology Treatment: 1.44; Uncontrolled Diabetes: 1.05; Protein Calorie Malnutrition: 1.17; Eating Disorders: 1.09; Cardiac Conditions: 1.04; Gangrene: 1.12; Chronic Obstructive Pulmonary Disease and Sleep Apnea: 1.09; Artificial Openings - Digestive and Urinary: 1.07; Musculoskeletal and Connective Tissue Diseases, Severe: 1.05; Poisoning: 1.16; Intensive Management for High-Risk Behavior: 1.07. Day adjustment factors: Days 1: 1.28, 2: 1.2, 3: 1.15, 4: 1.12, 5: 1.08, 6: 1.06, 7: 1.03, 8: 1.02, 9: 1.01, 10-9999: 1. The ED day 1 adjustment factor is 1.54, and is used as the day adjustment factor for day 1 unless the inpatient psychiatric facility is a separate unit in an acute care hospital, and the patient is transferred from a different unit in that hospital. Outlier day adjustment factors: Days 1-9: 0.8, 10-9999: 0.6.","740.60","83.82","47995.06","30","1096.3","1096.3","other","Inpatient Psych"
"Psycl/Nrpsycl Tst Phys/Qhp 2+ Tst Ea Addl 30 Min","PX-90000140","CDM","96137","CPT","0918","RC","","","","outpatient","","","98.00","73.50","AETNA [1001]","HB MCL AETNA","54.19","55.3","","71.57","71.57","71.57","84","52.64","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Phys/Qhp 2+ Tst Ea Addl 30 Min","PX-90000140","CDM","96137","CPT","0918","RC","","","","outpatient","","","98.00","73.50","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS HMO / PPO / INDEM","58.80","60","","96.00","96.00","96.00","409","52.64","344","percent of total billed charges",""
"Psycl/Nrpsycl Tst Phys/Qhp 2+ Tst Ea Addl 30 Min","PX-90000140","CDM","96137","CPT","0918","RC","","","","outpatient","","","98.00","73.50","BLUE CROSS BLUE SHIELD [110001]","HB MCL BLUE CROSS MEDICARE REPLACEMENT","52.64","53.71","","51.26","51.26","55.83","27","52.64","344","percent of total billed charges",""
