hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Brigham and Women's Faulkner Hospital,2026-03-27,3.0.0,Brigham and Women's Faulkner Hospital,1153 Centre St Boston MA 02130-3446,2048,1578677811,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Exc Lesn Bgn Trunk/Arm/Leg <0.5cm","PX-76000047","CDM","11400","CPT","0761","RC","","","","both","","","1072.00","804.00","MEDICARE [2001]","HB BWF MEDICARE","835.47","","APC Price ($835.47). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.256). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","835.56","835.56","835.56","1 through 10","459.89","1707.36","other","OPPS APC"
"Exc Lesn Bgn Trunk/Arm/Leg <0.5cm","PX-76000047","CDM","11400","CPT","0761","RC","","","","outpatient","","","1072.00","804.00","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","662.51","","Case rate ($662.51). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 144.4%, 72.2 procedures at 0%.","4059.00","478.33","4059.00","1 through 10","536","970.06","other","ASC "
"Exc Lesn Bgn Trunk/Arm/Leg <0.5cm","PX-76000047","CDM","11400","CPT","0761","RC","","","","outpatient","","","1072.00","804.00","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","662.51","","Case rate ($662.51). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 144.6%, 72.3 procedures at 0%.","479.00","469.06","479.00","1 through 10","536","970.06","other","ASC "
"Exc Lesn Bgn Trunk/Arm/Leg <0.5cm","PX-76000047","CDM","11400","CPT","0761","RC","","","","outpatient","","","1072.00","804.00","CIGNA [1006]","HB CH CIGNA HMO / PPO","635.70","59.3","","6191.68","6191.68","6191.68","1 through 10","536","970.06","percent of total billed charges",""
"Exc Lesn Bgn Trunk/Arm/Leg <0.5cm","PX-76000047","CDM","11400","CPT","0761","RC","","","","outpatient","","","1072.00","804.00","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","579.34","","Case rate ($579.34). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 235 procedures at 0%, 117.5 procedures at 0%.","1309.32","1309.32","1309.32","1 through 10","536","970.06","other","Multiple Surgery"
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","both","","","3854.00","2890.50","AETNA [1001]","HB CH AETNA HMO / PPO","2246.88","58.3","","6044.68","2149.21","6044.68","1 through 10","1237.95","3002.65","percent of total billed charges",""
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","both","","","3854.00","2890.50","MEDICARE [2001]","HB BWF MEDICARE","1923.94","","APC Price ($1,923.94). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.256). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","1924.13","1924.13","1924.13","1 through 10","1237.95","3002.65","other","OPPS APC"
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","both","","","3854.00","2890.50","MGB HEALTH PLAN [150001]","HB BWF MGBHP EMPLOYEE PPO","","","Payment is accumulated by procedure count, in order of descending billed amounts. Procedure 1, Per diem ($2,216). Procedure 2, Per diem ($1,108). Procedures 3 - 9999, Per diem ($554).","2216.00","2216.00","2216.00","1 through 10","1237.95","3002.65","per diem",""
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","both","","","3854.00","2890.50","UNITED HEALTHCARE ALTERNATE [1020]","HB CH HPHC ALLIANCE PPO NON PREFERRED B","1237.95","","Case rate ($1,237.95). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 294%, 147 procedures at 0%.","1603.15","1603.15","1603.15","1 through 10","1237.95","3002.65","other","Multiple Surgery"
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","both","","","3854.00","2890.50","WELLPOINT [1015]","HB CH WELLPOINT","3002.65","77.91","","3449.15","3449.15","3449.15","1 through 10","1237.95","3002.65","percent of total billed charges",""
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","outpatient","","","3854.00","2890.50","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","1572.96","","Case rate ($1,572.96). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 144.4%, 72.2 procedures at 0%.","3293.00","1072.00","5054.00","19","1237.95","4472.66","other","ASC "
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","outpatient","","","3854.00","2890.50","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","1572.96","","Case rate ($1,572.96). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 144.6%, 72.3 procedures at 0%.","1137.25","1113.66","4442.00","26","1237.95","4472.66","other","ASC "
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","outpatient","","","3854.00","2890.50","CIGNA [1006]","HB CH CIGNA HMO / PPO","2285.42","59.3","","5115.78","4442.47","9407.98","1 through 10","1237.95","4472.66","percent of total billed charges",""
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","outpatient","","","3854.00","2890.50","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","1237.95","","Case rate ($1,237.95). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 235 procedures at 0%, 117.5 procedures at 0%.","4363.77","1454.59","5595.56","1 through 10","1237.95","4472.66","other","Multiple Surgery"
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","outpatient","","","3854.00","2890.50","HARVARD PILGRIM [120001]","HB CH HPHC PPO / PREFERRED A","1237.95","","Case rate ($1,237.95). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 247%, 123.5 procedures at 0%.","1528.87","1473.16","1603.15","1 through 10","1237.95","4472.66","other","Multiple Surgery"
"Exc Lesn Bgn Trunk/Arm/Leg >4.0cm","PX-76000052","CDM","11406","CPT","0761","RC","","","","outpatient","","","3854.00","2890.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","3023.46","78.45","","5652.22","3797.49","25991.69","1 through 10","1237.95","4472.66","percent of total billed charges",""
"Exc Lesn Bgn Trunk/Arm/Leg 1.1-2.0","PX-76000049","CDM","11402","CPT","0761","RC","","","","both","","","1306.00","979.50","MEDICARE [2001]","HB BWF MEDICARE","835.47","","APC Price ($835.47). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.256). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","835.56","835.56","835.56","1 through 10","560.27","1707.36","other","OPPS APC"
"Exc Lesn Bgn Trunk/Arm/Leg 1.1-2.0","PX-76000049","CDM","11402","CPT","0761","RC","","","","both","","","1306.00","979.50","UNITED HEALTHCARE [1016]","HB BWF UNITED MEDICARE REPLACEMENT","818.76","","APC Price ($835.47). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.256). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement. Final payment is multiplied by 98%.","822.19","822.19","822.19","1 through 10","560.27","1707.36","other","OPPS APC"
"Exc Lesn Bgn Trunk/Arm/Leg 1.1-2.0","PX-76000049","CDM","11402","CPT","0761","RC","","","","outpatient","","","1306.00","979.50","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","662.51","","Case rate ($662.51). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 144.4%, 72.2 procedures at 0%.","4051.40","4051.40","4051.40","1 through 10","579.34","1024.56","other","ASC "
"Exc Lesn Bgn Trunk/Arm/Leg 1.1-2.0","PX-76000049","CDM","11402","CPT","0761","RC","","","","outpatient","","","1306.00","979.50","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS PPO","662.51","","Case rate ($662.51). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 144.6%, 72.3 procedures at 0%.","479.00","479.00","957.99","1 through 10","579.34","1024.56","other","ASC "
"Exc Lesn Bgn Trunk/Arm/Leg 1.1-2.0","PX-76000049","CDM","11402","CPT","0761","RC","","","","outpatient","","","1306.00","979.50","HARVARD PILGRIM [120001]","HB CH HPHC HMO / POS","579.34","","Case rate ($579.34). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 235 procedures at 0%, 117.5 procedures at 0%.","4084.35","4084.35","4084.35","1 through 10","579.34","1024.56","other","Multiple Surgery"
"Exc Lesn Bgn Trunk/Arm/Leg 1.1-2.0","PX-76000049","CDM","11402","CPT","0761","RC","","","","outpatient","","","1306.00","979.50","UNITED HEALTHCARE [1016]","HB CH UNITED HMO / PPO / INDEMNITY","1024.56","78.45","","3983.67","3983.67","3983.67","1 through 10","579.34","1024.56","percent of total billed charges",""
"Exc Lesn Bgn Trunk/Arm/Leg 2.1-3.0","PX-76000050","CDM","11403","CPT","0761","RC","","","","both","","","1306.00","979.50","AETNA [1001]","HB CH AETNA HMO / PPO","761.40","58.3","","2474.96","2474.96","2474.96","1 through 10","560.27","1707.36","percent of total billed charges",""
"Exc Lesn Bgn Trunk/Arm/Leg 2.1-3.0","PX-76000050","CDM","11403","CPT","0761","RC","","","","both","","","1306.00","979.50","MEDICARE [2001]","HB BWF MEDICARE","835.47","","APC Price ($835.47). If the procedure is the highest rate for the service date, then the payment is multiplied by ( 1 plus (0.5 times the quantity minus 1 )) divided by the quantity. Otherwise the payment is multiplied by 0.5. If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.256). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","835.56","835.56","835.56","1 through 10","560.27","1707.36","other","OPPS APC"
"Exc Lesn Bgn Trunk/Arm/Leg 2.1-3.0","PX-76000050","CDM","11403","CPT","0761","RC","","","","outpatient","","","1306.00","979.50","BLUE CROSS BLUE SHIELD [110001]","HB CH BLUE CROSS HMO","662.51","","Case rate ($662.51). The procedures on the claim are sorted highest to lowest by case rate and reimbursed, rounded down to the nearest cent, based on the following tiered percentages: 1 procedures at 144.4%, 72.2 procedures at 0%.","468.40","468.40","468.40","1 through 10","579.34","1873.9","other","ASC "
