hospital_name,last_updated_on,version,location_name,hospital_address,license_number|MA,type_2_npi,"To the best of its knowledge and belief, this hospital has included all applicable standard charge information in accordance with the requirements of 45 CFR 180.50, and the information encoded is true, accurate, and complete as of the date in the file. This hospital has included all payer-specific negotiated charges in dollars that can be expressed as a dollar amount. For payer-specific negotiated charges that cannot be expressed as a dollar amount in the machine-readable file or not knowable in advance, the hospital attests that the payer-specific negotiated charge is based on a contractual algorithm, percentage or formula that precludes the provision of a dollar amount and has provided all necessary information available to the hospital for the public to be able to derive the dollar amount, including, but not limited to, the specific fee schedule or components referenced in such percentage, algorithm or formula.",attester_name
Massachusetts Eye and Ear,2026-03-27,3.0.0,Massachusetts Eye and Ear,243 Charles St Boston MA 02114,2167,1639101751,true,Daniel Morash
"description","code|1","code|1|type","code|2","code|2|type","code|3","code|3|type","code|4","code|4|type","modifiers","setting","drug_unit_of_measurement","drug_type_of_measurement","standard_charge|gross","standard_charge|discounted_cash","payer_name","plan_name","standard_charge|negotiated_dollar","standard_charge|negotiated_percentage","standard_charge|negotiated_algorithm","median_amount","10th_percentile","90th_percentile","count","standard_charge|min","standard_charge|max","standard_charge|methodology","additional_generic_notes"
"Acute Kidney Injury,MODERATE","469","DRG","","","","","","","","inpatient","","","9200.46","","BLUE CROSS BLUE SHIELD [110001]","HB MEE BLUE CROSS","15021.75","","Standard inlier is a Case rate ($15,021.75). If the cost, defined as total billed multiplied by the cost-to-charge ratio of 0.3756, exceeds the outlier threshold of $26,414, the excess is included in the final reimbursement as an outlier payment. For transfer scenarios, the final reimbursement is the lesser of the Per diem ($2,132.12) for the length of stay and the standard reimbursement.","15021.75","15021.75","15021.75","1 through 10","5403.39","23445.9","case rate",""
"Acute Major Eye Infections With Cc/McC","121","MS-DRG","","","","","","","","inpatient","","","20420.25","15315.19","BLUE CROSS BLUE SHIELD [110001]","HB MEE MEDICARE","13351.09","","Case rate ($13,351.09). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.466, exceeds $15,626.07, add-ons for qualifying new technology services are included. If operating cost exceeds $60,353.07 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.035, exceeds $4,500.51, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $9,621.69 + an uncompensated DSH payment of $2,585.84. The transfer operating threshold is the transfer adjustment factor * $13,040.24 + an uncompensated DSH payment of $2,585.84. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,143.56. The transfer capital threshold is the transfer adjustment factor * $1,143.56. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","12346.45","12346.45","12346.45","1 through 10","13273.25","15596.43","other","Inpatient Replacement Plans DRG"
"Acute Major Eye Infections With Cc/McC","121","MS-DRG","","","","","","","","inpatient","","","20420.25","15315.19","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","13351.09","","Case rate ($13,351.09). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.466, exceeds $15,626.07, add-ons for qualifying new technology services are included. If operating cost exceeds $60,353.07 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.035, exceeds $4,500.51, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $9,621.69 + an uncompensated DSH payment of $2,585.84. The transfer operating threshold is the transfer adjustment factor * $13,040.24 + an uncompensated DSH payment of $2,585.84. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,143.56. The transfer capital threshold is the transfer adjustment factor * $1,143.56. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","12346.45","12346.45","12346.45","1 through 10","13273.25","15596.43","other","Inpatient Replacement Plans DRG"
"Acute Major Eye Infections With Cc/McC","121","MS-DRG","","","","","","","","inpatient","","","20420.25","15315.19","MEDICARE [2001]","HB MEE MEDICARE","13351.09","","Case rate ($13,351.09). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.466, exceeds $15,626.07, add-ons for qualifying new technology services are included. If operating cost exceeds $60,353.07 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.035, exceeds $4,500.51, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 4.1. The base transfer operating payment is the transfer adjustment factor * $9,621.69 + an uncompensated DSH payment of $2,585.84. The transfer operating threshold is the transfer adjustment factor * $13,040.24 + an uncompensated DSH payment of $2,585.84. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $1,143.56. The transfer capital threshold is the transfer adjustment factor * $1,143.56. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","15687.47","1029.92","15785.89","1 through 10","13273.25","15596.43","other","Inpatient Replacement Plans DRG"
"Acute Major Eye Infections Without Cc/McC","122","MS-DRG","","","","","","","","inpatient","","","17565.14","13173.85","ELDER SERVICES [1037]","HB MEE MEDICARE","9857.68","","Case rate ($9,857.68). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.466, exceeds $11,394.41, add-ons for qualifying new technology services are included. If operating cost exceeds $56,121.41 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.035, exceeds $4,129.41, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $6,499.37 + an uncompensated DSH payment of $2,585.84. The transfer operating threshold is the transfer adjustment factor * $8,808.58 + an uncompensated DSH payment of $2,585.84. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $772.47. The transfer capital threshold is the transfer adjustment factor * $772.47. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","7796.64","7796.64","7796.64","1 through 10","8965.98","10535.27","other","Inpatient Replacement Plans DRG"
"Acute Major Eye Infections Without Cc/McC","122","MS-DRG","","","","","","","","inpatient","","","17565.14","13173.85","MEDICARE [2001]","HB MEE MEDICARE","9857.68","","Case rate ($9,857.68). If operating cost, defined as billed amount less exclusions * an operating cost-to-charge ratio of 0.466, exceeds $11,394.41, add-ons for qualifying new technology services are included. If operating cost exceeds $56,121.41 plus the cost of any qualifying new technology services, the stay qualifies for an operating outlier of 80% of the excess amount. If capital cost, defined as billed amount less exclusions * a capital cost-to-charge ratio of 0.035, exceeds $4,129.41, the stay qualifies for a capital outlier of 80% of the excess amount. For transfer cases, the transfer adjustment factor is defined as (length of stay + 1) / 3.2. The base transfer operating payment is the transfer adjustment factor * $6,499.37 + an uncompensated DSH payment of $2,585.84. The transfer operating threshold is the transfer adjustment factor * $8,808.58 + an uncompensated DSH payment of $2,585.84. If operating cost exceeds the transfer operating threshold, add-ons for qualifying new technology services are included. If operating cost exceeds the transfer operating threshold + the cost of any qualifying new technology services, the stay qualifies for a transfer operating outlier of 80% of the excess amount. The base transfer capital payment is the transfer adjustment factor * $772.47. The transfer capital threshold is the transfer adjustment factor * $772.47. If the capital cost exceeds the transfer capital threshold, the stay qualifies for a transfer capital outlier of 80% of the excess amount.","9904.06","9904.06","9961.45","1 through 10","8965.98","10535.27","other","Inpatient Replacement Plans DRG"
"Acute Major Eye Infections,MINOR","080","DRG","","","","","","","","inpatient","","","17161.15","","HARVARD PILGRIM [120001]","HB MEE HARVARD PILGRIM","9034.00","","Fee schedule rate ($9,034.00). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.611), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($49,897), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","9034.00","9034.00","9034.00","1 through 10","5280.8","11656.04","case rate",""
"Acute Major Eye Infections,MODERATE","080","DRG","","","","","","","","inpatient","","","18170.71","","HARVARD PILGRIM [120001]","HB MEE HARVARD PILGRIM","11656.04","","Fee schedule rate ($11,656.04). If the estimated cost, defined as the billed amount multiplied by the cost-to-charge ratio (0.611), exceeds an outlier threshold, defined as the inlier reimbursement plus a stop loss amount ($49,897), then an outlier payment applies. The outlier payment equals the excess of the estimated cost over the outlier threshold, multiplied by the marginal cost factor (1). Otherwise, no outlier payment applies.","11656.04","11656.04","11656.04","1 through 10","5280.8","11656.04","case rate",""
"Admin of Influenza Vaccine","PX-77100007","CDM","G0008","HCPCS","0771","RC","","","","both","","","40.00","30.00","AETNA [1001]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","56.38","56.38","56.38","1 through 10","20.48","76.52","other","OPPS APC"
"Admin of Influenza Vaccine","PX-77100007","CDM","G0008","HCPCS","0771","RC","","","","both","","","40.00","30.00","MEDICARE [2001]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","155.55","51.85","155.55","1 through 10","20.48","76.52","other","OPPS APC"
"Admin of Influenza Vaccine","PX-77100007","CDM","G0008","HCPCS","0771","RC","","","","both","","","40.00","30.00","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","53.70","53.70","53.70","1 through 10","20.48","76.52","other","OPPS APC"
"Admin of Influenza Vaccine","PX-77100008","CDM","G0008","HCPCS","0771","RC","","","","both","","","40.00","30.00","AETNA [1001]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","56.38","56.38","56.38","1 through 10","20.48","76.52","other","OPPS APC"
"Admin of Influenza Vaccine","PX-77100008","CDM","G0008","HCPCS","0771","RC","","","","both","","","40.00","30.00","MEDICARE [2001]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","155.55","51.85","155.55","1 through 10","20.48","76.52","other","OPPS APC"
"Admin of Influenza Vaccine","PX-77100008","CDM","G0008","HCPCS","0771","RC","","","","both","","","40.00","30.00","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","54.79","","APC Price ($54.79). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","53.70","53.70","53.70","1 through 10","20.48","76.52","other","OPPS APC"
"Adrenocorticotropic (Acth)","PX-30000279","CDM","82024","CPT","0301","RC","","","","both","","","479.00","359.25","AETNA [1001]","HB MEE AETNA","245.25","51.2","","225.53","225.53","225.53","1 through 10","38.62","349.67","percent of total billed charges",""
"Aep Hearing Status Deter Broadband Stimuli I&R","PX-47000087","CDM","92651","CPT","0471","RC","","","","both","","","543.00","407.25","AETNA [1001]","HB MEE MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","381.33","381.33","381.33","1 through 10","274.62","396.39","other","OPPS APC"
"Aep Hearing Status Deter Broadband Stimuli I&R","PX-47000087","CDM","92651","CPT","0471","RC","","","","both","","","543.00","407.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","363.89","363.89","363.89","1 through 10","274.62","396.39","other","OPPS APC"
"Aep Hearing Status Deter Broadband Stimuli I&R","PX-47000087","CDM","92651","CPT","0471","RC","","","","both","","","543.00","407.25","UNITED HEALTHCARE [1016]","HB MEE MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","362.41","362.41","362.41","1 through 10","274.62","396.39","other","OPPS APC"
"Aep Neurodiagnostic Interpretation and Report","PX-47000089","CDM","92653","CPT","0471","RC","","","","both","","","523.00","392.25","AETNA [1001]","HB MEE AETNA","267.78","51.2","","246.38","246.38","246.38","1 through 10","267.78","509.67","percent of total billed charges",""
"Aep Neurodiagnostic Interpretation and Report","PX-47000089","CDM","92653","CPT","0471","RC","","","","both","","","523.00","392.25","AETNA [1001]","HB MEE MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","381.43","381.33","381.43","1 through 10","267.78","509.67","other","OPPS APC"
"Aep Neurodiagnostic Interpretation and Report","PX-47000089","CDM","92653","CPT","0471","RC","","","","both","","","523.00","392.25","COMMONWEALTH CARE ALLIANCE [1007]","HB MEE MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","363.89","363.89","363.89","1 through 10","267.78","509.67","other","OPPS APC"
"Aep Neurodiagnostic Interpretation and Report","PX-47000089","CDM","92653","CPT","0471","RC","","","","both","","","523.00","392.25","MEDICARE [2001]","HB MEE MEDICARE","369.77","","APC Price ($369.77). If cost exceeds the threshold, the outlier payment is added to the expected reimbursement. Cost is calculated as the billed amount * the cost-to-charge ratio (0.382). The threshold is calculated as the maximum of the outlier multiplier threshold and the fixed threshold. The outlier multiplier threshold is the outlier multiplier factor (1.75) * adjusted APC rate for the line, and the fixed threshold is the outlier fixed-dollar threshold ($7,175) + adjusted APC rate for the line. If the cost is greater than the comparative threshold, then the outlier payment is calculated as 0.5 * (cost - outlier multiplier threshold) and is added to the expected reimbursement.","369.81","369.81","369.81","1 through 10","267.78","509.67","other","OPPS APC"
